pasta,wav,ingles
voice/numbers/1_25,1_25-c.wav,1 25
voice/numbers/2_53,2_53-a.wav,2 53
voice/numbers/2_53,2_53-b.wav,2 53
voice/numbers/2_53,2_53-c.wav,2 53
voice/numbers/28point1,28point1-a.wav,28-point 1
voice/numbers/28point1,28point1-b.wav,28-point 1
voice/numbers/28point1,28point1-c.wav,28-point 1
voice/numbers/40point4,40point4-a.wav,40-point 4
voice/numbers/40point4,40point4-b.wav,40-point 4
voice/numbers/40point4,40point4-c.wav,40-point 4
voice/numbers/8point4seconds,8point4seconds-a.wav,8-point 4-seconds
voice/numbers/8point4seconds,8point4seconds-b.wav,8-point 4-seconds
voice/numbers/8point4seconds,8point4seconds-c.wav,8-point 4-seconds
voice/numbers/83,1-a.wav,83
voice/numbers/83,1-b.wav,83
voice/numbers/83,1-c.wav,83
voice/numbers/50point2,50point2-a.wav,50-point 2
voice/numbers/50point2,50point2-b.wav,50-point 2
voice/numbers/50point2,50point2-c.wav,50-point 2
voice/numbers/point93,point93-a.wav,point 93
voice/numbers/point93,point93-b.wav,point 93
voice/numbers/point93,point93-c.wav,point 93
voice/numbers/2point7seconds,2point7seconds-a.wav,2-point 7-seconds
voice/numbers/2point7seconds,2point7seconds-b.wav,2-point 7-seconds
voice/numbers/2point7seconds,2point7seconds-c.wav,2-point 7-seconds
voice/numbers/1point9,1point9-a.wav,1-point 9
voice/numbers/1point9,1point9-b.wav,1-point 9
voice/numbers/1point9,1point9-c.wav,1-point 9
voice/numbers/2_59,2_59-a.wav,2 59
voice/numbers/2_59,2_59-b.wav,2 59
voice/numbers/2_59,2_59-c.wav,2 59
voice/numbers/32point2,32point2-a.wav,32-point 2
voice/numbers/32point2,32point2-b.wav,32-point 2
voice/numbers/32point2,32point2-c.wav,32-point 2
voice/numbers/point68,point68-a.wav,point 68
voice/numbers/point68,point68-b.wav,point 68
voice/numbers/point68,point68-c.wav,point 68
voice/numbers/18point2,18point2-a.wav,18-point 2
voice/numbers/18point2,18point2-b.wav,18-point 2
voice/numbers/18point2,18point2-c.wav,18-point 2
voice/numbers/2_29,2_29-a.wav,2 29
voice/numbers/2_29,2_29-b.wav,2 29
voice/numbers/2_29,2_29-c.wav,2 29
voice/numbers/20point3,20point3-a.wav,20-point 3
voice/numbers/20point3,20point3-b.wav,20-point 3
voice/numbers/20point3,20point3-c.wav,20-point 3
voice/numbers/51point1,51point1-a.wav,51-point 1
voice/numbers/51point1,51point1-b.wav,51-point 1
voice/numbers/51point1,51point1-c.wav,51-point 1
voice/numbers/point34,point34-a.wav,point 34
voice/numbers/point34,point34-b.wav,point 34
voice/numbers/point34,point34-c.wav,point 34
voice/numbers/22point9,22point9-a.wav,22-point 9
voice/numbers/22point9,22point9-b.wav,22-point 9
voice/numbers/22point9,22point9-c.wav,22-point 9
voice/numbers/16point9,16point9-a.wav,16-point 9
voice/numbers/16point9,16point9-b.wav,16-point 9
voice/numbers/16point9,16point9-c.wav,16-point 9
voice/numbers/point69,point69-a.wav,point 69
voice/numbers/point69,point69-b.wav,point 69
voice/numbers/point69,point69-c.wav,point 69
voice/numbers/2_30,2_30-a.wav,2 30
voice/numbers/2_30,2_30-b.wav,2 30
voice/numbers/2_30,2_30-c.wav,2 30
voice/numbers/1_45,1_45-a.wav,1 45
voice/numbers/1_45,1_45-b.wav,1 45
voice/numbers/1_45,1_45-c.wav,1 45
voice/numbers/24point7,24point7-a.wav,24-point 7
voice/numbers/24point7,24point7-b.wav,24-point 7
voice/numbers/24point7,24point7-c.wav,24-point 7
voice/numbers/2point9seconds,2point9seconds-a.wav,2-point 9-seconds
voice/numbers/2point9seconds,2point9seconds-b.wav,2-point 9-seconds
voice/numbers/2point9seconds,2point9seconds-c.wav,2-point 9-seconds
voice/numbers/16point8,16point8-a.wav,16-point 8
voice/numbers/16point8,16point8-b.wav,16-point 8
voice/numbers/16point8,16point8-c.wav,16-point 8
voice/numbers/20point6,20point6-a.wav,20-point 6
voice/numbers/20point6,20point6-b.wav,20-point 6
voice/numbers/20point6,20point6-c.wav,20-point 6
voice/numbers/14point6,14point6-a.wav,14-point 6
voice/numbers/14point6,14point6-b.wav,14-point 6
voice/numbers/14point6,14point6-c.wav,14-point 6
voice/numbers/12point2,12point2-a.wav,12-point 2
voice/numbers/12point2,12point2-b.wav,12-point 2
voice/numbers/12point2,12point2-c.wav,12-point 2
voice/numbers/45point5,45point5-a.wav,45-point 5
voice/numbers/45point5,45point5-b.wav,45-point 5
voice/numbers/45point5,45point5-c.wav,45-point 5
voice/numbers/56point0,56point0-a.wav,56-point 0
voice/numbers/56point0,56point0-b.wav,56-point 0
voice/numbers/56point0,56point0-c.wav,56-point 0
voice/numbers/6point2seconds,6point2seconds-a.wav,6-point 2-seconds
voice/numbers/6point2seconds,6point2seconds-b.wav,6-point 2-seconds
voice/numbers/6point2seconds,6point2seconds-c.wav,6-point 2-seconds
voice/numbers/5point5seconds,5point5seconds-a.wav,5-point 5-seconds
voice/numbers/5point5seconds,5point5seconds-b.wav,5-point 5-seconds
voice/numbers/5point5seconds,5point5seconds-c.wav,5-point 5-seconds
voice/numbers/15,2-a.wav,15
voice/numbers/15,2-b.wav,15
voice/numbers/15,2-c.wav,15
voice/numbers/15,1-a.wav,15
voice/numbers/15,1-b.wav,15
voice/numbers/15,1-c.wav,15
voice/numbers/31point7,31point7-a.wav,31-point 7
voice/numbers/31point7,31point7-b.wav,31-point 7
voice/numbers/31point7,31point7-c.wav,31-point 7
voice/numbers/18,1-a.wav,18
voice/numbers/18,1-b.wav,18
voice/numbers/18,1-c.wav,18
voice/numbers/18,2-a.wav,18
voice/numbers/18,2-b.wav,18
voice/numbers/18,2-c.wav,18
voice/numbers/03,1-a.wav,oh 3
voice/numbers/03,1-b.wav,oh 3
voice/numbers/03,1-c.wav,oh 3
voice/numbers/27point5,27point5-a.wav,27-point 5
voice/numbers/27point5,27point5-b.wav,27-point 5
voice/numbers/27point5,27point5-c.wav,27-point 5
voice/numbers/56point1,56point1-a.wav,56-point 1
voice/numbers/56point1,56point1-b.wav,56-point 1
voice/numbers/56point1,56point1-c.wav,56-point 1
voice/numbers/9point5seconds,9point5seconds-a.wav,9-point 5-seconds
voice/numbers/9point5seconds,9point5seconds-b.wav,9-point 5-seconds
voice/numbers/9point5seconds,9point5seconds-c.wav,9-point 5-seconds
voice/numbers/56point5,56point5-a.wav,56-point 5
voice/numbers/56point5,56point5-b.wav,56-point 5
voice/numbers/56point5,56point5-c.wav,56-point 5
voice/numbers/1_55,1_55-a.wav,1 55
voice/numbers/1_55,1_55-b.wav,1 55
voice/numbers/1_55,1_55-c.wav,1 55
voice/numbers/2_34,2_34-a.wav,2 34
voice/numbers/2_34,2_34-b.wav,2 34
voice/numbers/2_34,2_34-c.wav,2 34
voice/numbers/53point1,53point1-a.wav,53-point 1
voice/numbers/53point1,53point1-b.wav,53-point 1
voice/numbers/53point1,53point1-c.wav,53-point 1
voice/numbers/29point3,29point3-a.wav,29-point 3
voice/numbers/29point3,29point3-b.wav,29-point 3
voice/numbers/29point3,29point3-c.wav,29-point 3
voice/numbers/19point2,19point2-a.wav,19-point 2
voice/numbers/19point2,19point2-b.wav,19-point 2
voice/numbers/19point2,19point2-c.wav,19-point 2
voice/numbers/19,1-a.wav,19
voice/numbers/19,1-b.wav,19
voice/numbers/19,1-c.wav,19
voice/numbers/19,2-a.wav,19
voice/numbers/19,2-b.wav,19
voice/numbers/19,2-c.wav,19
voice/numbers/13point7,13point7-a.wav,13-point 7
voice/numbers/13point7,13point7-b.wav,13-point 7
voice/numbers/13point7,13point7-c.wav,13-point 7
voice/numbers/28point7,28point7-a.wav,28-point 7
voice/numbers/28point7,28point7-b.wav,28-point 7
voice/numbers/28point7,28point7-c.wav,28-point 7
voice/numbers/41,1-a.wav,41
voice/numbers/41,1-b.wav,41
voice/numbers/41,1-c.wav,41
voice/numbers/85,1-a.wav,85
voice/numbers/85,1-b.wav,85
voice/numbers/85,1-c.wav,85
voice/numbers/30point9,30point9-a.wav,30-point 9
voice/numbers/30point9,30point9-b.wav,30-point 9
voice/numbers/30point9,30point9-c.wav,30-point 9
voice/numbers/51point3,51point3-a.wav,51-point 3
voice/numbers/51point3,51point3-b.wav,51-point 3
voice/numbers/51point3,51point3-c.wav,51-point 3
voice/numbers/18point8,18point8-a.wav,18-point 8
voice/numbers/18point8,18point8-b.wav,18-point 8
voice/numbers/18point8,18point8-c.wav,18-point 8
voice/numbers/4point1,4point1-a.wav,4-point 1
voice/numbers/4point1,4point1-b.wav,4-point 1
voice/numbers/4point1,4point1-c.wav,4-point 1
voice/numbers/2_20,2_20-a.wav,2 20
voice/numbers/2_20,2_20-b.wav,2 20
voice/numbers/2_20,2_20-c.wav,2 20
voice/numbers/17point6,17point6-a.wav,17-point 6
voice/numbers/17point6,17point6-b.wav,17-point 6
voice/numbers/17point6,17point6-c.wav,17-point 6
voice/numbers/6point1seconds,6point1seconds-a.wav,6-point 1-seconds
voice/numbers/6point1seconds,6point1seconds-b.wav,6-point 1-seconds
voice/numbers/6point1seconds,6point1seconds-c.wav,6-point 1-seconds
voice/numbers/6point5,6point5-a.wav,6-point 5
voice/numbers/6point5,6point5-b.wav,6-point 5
voice/numbers/6point5,6point5-c.wav,6-point 5
voice/numbers/12point0,12point0-a.wav,12-point 0
voice/numbers/12point0,12point0-b.wav,12-point 0
voice/numbers/12point0,12point0-c.wav,12-point 0
voice/numbers/15point1,15point1-a.wav,15-point 1
voice/numbers/15point1,15point1-b.wav,15-point 1
voice/numbers/15point1,15point1-c.wav,15-point 1
voice/numbers/2_49,2_49-a.wav,2 49
voice/numbers/2_49,2_49-b.wav,2 49
voice/numbers/2_49,2_49-c.wav,2 49
voice/numbers/1point1,1point1-a.wav,1-point 1
voice/numbers/1point1,1point1-b.wav,1-point 1
voice/numbers/1point1,1point1-c.wav,1-point 1
voice/numbers/10point7,10point7-a.wav,10-point 7
voice/numbers/10point7,10point7-b.wav,10-point 7
voice/numbers/10point7,10point7-c.wav,10-point 7
voice/numbers/22point8,22point8-a.wav,22-point 8
voice/numbers/22point8,22point8-b.wav,22-point 8
voice/numbers/22point8,22point8-c.wav,22-point 8
voice/numbers/88,1-a.wav,88
voice/numbers/88,1-b.wav,88
voice/numbers/88,1-c.wav,88
voice/numbers/37point5,37point5-a.wav,37-point 5
voice/numbers/37point5,37point5-b.wav,37-point 5
voice/numbers/37point5,37point5-c.wav,37-point 5
voice/numbers/11,1-a.wav,11
voice/numbers/11,1-b.wav,11
voice/numbers/11,1-c.wav,11
voice/numbers/11,2-a.wav,11
voice/numbers/11,2-b.wav,11
voice/numbers/11,2-c.wav,11
voice/numbers/6point6seconds,6point6seconds-a.wav,6-point 6-seconds
voice/numbers/6point6seconds,6point6seconds-b.wav,6-point 6-seconds
voice/numbers/6point6seconds,6point6seconds-c.wav,6-point 6-seconds
voice/numbers/53point3,53point3-a.wav,53-point 3
voice/numbers/53point3,53point3-b.wav,53-point 3
voice/numbers/53point3,53point3-c.wav,53-point 3
voice/numbers/39,1-a.wav,39
voice/numbers/39,1-b.wav,39
voice/numbers/39,1-c.wav,39
voice/numbers/32point9,32point9-a.wav,32-point 9
voice/numbers/32point9,32point9-b.wav,32-point 9
voice/numbers/32point9,32point9-c.wav,32-point 9
voice/numbers/51point0,51point0-a.wav,51-point 0
voice/numbers/51point0,51point0-b.wav,51-point 0
voice/numbers/51point0,51point0-c.wav,51-point 0
voice/numbers/1_05,1_05-a.wav,1 oh 5
voice/numbers/1_05,1_05-b.wav,1 oh 5
voice/numbers/1_05,1_05-c.wav,1 oh 5
voice/numbers/21point3,21point3-a.wav,21-point 3
voice/numbers/21point3,21point3-b.wav,21-point 3
voice/numbers/21point3,21point3-c.wav,21-point 3
voice/numbers/30,1-a.wav,30
voice/numbers/30,1-b.wav,30
voice/numbers/30,1-c.wav,30
voice/numbers/30,2-a.wav,30
voice/numbers/30,2-b.wav,30
voice/numbers/30,2-c.wav,30
voice/numbers/76,1-a.wav,76
voice/numbers/76,1-b.wav,76
voice/numbers/76,1-c.wav,76
voice/numbers/1_37,1_37-a.wav,1 37
voice/numbers/1_37,1_37-b.wav,1 37
voice/numbers/1_37,1_37-c.wav,1 37
voice/numbers/1_38,1_38-a.wav,1 38
voice/numbers/1_38,1_38-b.wav,1 38
voice/numbers/1_38,1_38-c.wav,1 38
voice/numbers/point44,point44-a.wav,point 44
voice/numbers/point44,point44-b.wav,point 44
voice/numbers/point44,point44-c.wav,point 44
voice/numbers/49point4,49point4-a.wav,49-point 4
voice/numbers/49point4,49point4-b.wav,49-point 4
voice/numbers/49point4,49point4-c.wav,49-point 4
voice/numbers/1_34,1_34-a.wav,1 34
voice/numbers/1_34,1_34-b.wav,1 34
voice/numbers/1_34,1_34-c.wav,1 34
voice/numbers/35point3,35point3-a.wav,35-point 3
voice/numbers/35point3,35point3-b.wav,35-point 3
voice/numbers/35point3,35point3-c.wav,35-point 3
voice/numbers/point21,point21-a.wav,point 21
voice/numbers/point21,point21-b.wav,point 21
voice/numbers/point21,point21-c.wav,point 21
voice/numbers/40point6,40point6-a.wav,40-point 6
voice/numbers/40point6,40point6-b.wav,40-point 6
voice/numbers/40point6,40point6-c.wav,40-point 6
voice/numbers/28point9,28point9-a.wav,28-point 9
voice/numbers/28point9,28point9-b.wav,28-point 9
voice/numbers/28point9,28point9-c.wav,28-point 9
voice/numbers/1_40,1_40-a.wav,1 40
voice/numbers/1_40,1_40-b.wav,1 40
voice/numbers/1_40,1_40-c.wav,1 40
voice/numbers/25point6,25point6-a.wav,25-point 6
voice/numbers/25point6,25point6-b.wav,25-point 6
voice/numbers/25point6,25point6-c.wav,25-point 6
voice/numbers/4point4seconds,4point4seconds-a.wav,4-point 4-seconds
voice/numbers/4point4seconds,4point4seconds-b.wav,4-point 4-seconds
voice/numbers/4point4seconds,4point4seconds-c.wav,4-point 4-seconds
voice/numbers/11point7,11point7-a.wav,11-point 7
voice/numbers/11point7,11point7-b.wav,11-point 7
voice/numbers/11point7,11point7-c.wav,11-point 7
voice/numbers/58point0,58point0-a.wav,58-point 0
voice/numbers/58point0,58point0-b.wav,58-point 0
voice/numbers/58point0,58point0-c.wav,58-point 0
voice/numbers/4point0,4point0-a.wav,4-point 0
voice/numbers/4point0,4point0-b.wav,4-point 0
voice/numbers/4point0,4point0-c.wav,4-point 0
voice/numbers/13point2,13point2-a.wav,13-point 2
voice/numbers/13point2,13point2-b.wav,13-point 2
voice/numbers/13point2,13point2-c.wav,13-point 2
voice/numbers/15point7,15point7-a.wav,15-point 7
voice/numbers/15point7,15point7-b.wav,15-point 7
voice/numbers/15point7,15point7-c.wav,15-point 7
voice/numbers/47point1,47point1-a.wav,47-point 1
voice/numbers/47point1,47point1-b.wav,47-point 1
voice/numbers/47point1,47point1-c.wav,47-point 1
voice/numbers/point65,point65-a.wav,point 65
voice/numbers/point65,point65-b.wav,point 65
voice/numbers/point65,point65-c.wav,point 65
voice/numbers/1_14,1_14-a.wav,1 14
voice/numbers/1_14,1_14-b.wav,1 14
voice/numbers/1_14,1_14-c.wav,1 14
voice/numbers/59point4,59point4-a.wav,59-point 4
voice/numbers/59point4,59point4-b.wav,59-point 4
voice/numbers/59point4,59point4-c.wav,59-point 4
voice/numbers/9,5-a.wav,9
voice/numbers/9,5-b.wav,9
voice/numbers/9,5-c.wav,9
voice/numbers/9,4-a.wav,9
voice/numbers/9,4-b.wav,9
voice/numbers/9,4-c.wav,9
voice/numbers/9,3-a.wav,9
voice/numbers/9,3-b.wav,9
voice/numbers/9,3-c.wav,9
voice/numbers/0point1,0point1-a.wav,0-point 1
voice/numbers/0point1,0point1-b.wav,0-point 1
voice/numbers/0point1,0point1-c.wav,0-point 1
voice/numbers/15point9,15point9-a.wav,15-point 9
voice/numbers/15point9,15point9-b.wav,15-point 9
voice/numbers/15point9,15point9-c.wav,15-point 9
voice/numbers/26point3,26point3-a.wav,26-point 3
voice/numbers/26point3,26point3-b.wav,26-point 3
voice/numbers/26point3,26point3-c.wav,26-point 3
voice/numbers/2_10,2_10-a.wav,2 10
voice/numbers/2_10,2_10-b.wav,2 10
voice/numbers/2_10,2_10-c.wav,2 10
voice/numbers/54point9,54point9-a.wav,54-point 9
voice/numbers/54point9,54point9-b.wav,54-point 9
voice/numbers/54point9,54point9-c.wav,54-point 9
voice/numbers/25point9,25point9-a.wav,25-point 9
voice/numbers/25point9,25point9-b.wav,25-point 9
voice/numbers/25point9,25point9-c.wav,25-point 9
voice/numbers/16point3,16point3-a.wav,16-point 3
voice/numbers/16point3,16point3-b.wav,16-point 3
voice/numbers/16point3,16point3-c.wav,16-point 3
voice/numbers/20point9,20point9-a.wav,20-point 9
voice/numbers/20point9,20point9-b.wav,20-point 9
voice/numbers/20point9,20point9-c.wav,20-point 9
voice/numbers/1_56,1_56-a.wav,1 56
voice/numbers/1_56,1_56-b.wav,1 56
voice/numbers/1_56,1_56-c.wav,1 56
voice/numbers/8point9seconds,8point9seconds-a.wav,8-point 9-seconds
voice/numbers/8point9seconds,8point9seconds-b.wav,8-point 9-seconds
voice/numbers/8point9seconds,8point9seconds-c.wav,8-point 9-seconds
voice/numbers/54point5,54point5-a.wav,54-point 5
voice/numbers/54point5,54point5-b.wav,54-point 5
voice/numbers/54point5,54point5-c.wav,54-point 5
voice/numbers/1_50,1_50-a.wav,1 50
voice/numbers/1_50,1_50-b.wav,1 50
voice/numbers/1_50,1_50-c.wav,1 50
voice/numbers/48point0,48point0-a.wav,48-point 0
voice/numbers/48point0,48point0-b.wav,48-point 0
voice/numbers/48point0,48point0-c.wav,48-point 0
voice/numbers/4point6seconds,4point6seconds-a.wav,4-point 6-seconds
voice/numbers/4point6seconds,4point6seconds-b.wav,4-point 6-seconds
voice/numbers/4point6seconds,4point6seconds-c.wav,4-point 6-seconds
voice/numbers/38point7,38point7-a.wav,38-point 7
voice/numbers/38point7,38point7-b.wav,38-point 7
voice/numbers/38point7,38point7-c.wav,38-point 7
voice/numbers/32point0,32point0-a.wav,32-point 0
voice/numbers/32point0,32point0-b.wav,32-point 0
voice/numbers/32point0,32point0-c.wav,32-point 0
voice/numbers/20point5,20point5-a.wav,20-point 5
voice/numbers/20point5,20point5-b.wav,20-point 5
voice/numbers/20point5,20point5-c.wav,20-point 5
voice/numbers/3point3,3point3-a.wav,3-point 3
voice/numbers/3point3,3point3-b.wav,3-point 3
voice/numbers/3point3,3point3-c.wav,3-point 3
voice/numbers/91,1-a.wav,91
voice/numbers/91,1-b.wav,91
voice/numbers/91,1-c.wav,91
voice/numbers/1_15,1_15-a.wav,1 15
voice/numbers/1_15,1_15-b.wav,1 15
voice/numbers/1_15,1_15-c.wav,1 15
voice/numbers/29point8,29point8-a.wav,29-point 8
voice/numbers/29point8,29point8-b.wav,29-point 8
voice/numbers/29point8,29point8-c.wav,29-point 8
voice/numbers/38,1-a.wav,38
voice/numbers/38,1-b.wav,38
voice/numbers/38,1-c.wav,38
voice/numbers/55point2,55point2-a.wav,55-point 2
voice/numbers/55point2,55point2-b.wav,55-point 2
voice/numbers/55point2,55point2-c.wav,55-point 2
voice/numbers/21point2,21point2-a.wav,21-point 2
voice/numbers/21point2,21point2-b.wav,21-point 2
voice/numbers/21point2,21point2-c.wav,21-point 2
voice/numbers/point38,point38-a.wav,point 38
voice/numbers/point38,point38-b.wav,point 38
voice/numbers/point38,point38-c.wav,point 38
voice/numbers/40point3,40point3-a.wav,40-point 3
voice/numbers/40point3,40point3-b.wav,40-point 3
voice/numbers/40point3,40point3-c.wav,40-point 3
voice/numbers/point9seconds,1-a.wav,point 9-seconds
voice/numbers/point9seconds,1-b.wav,point 9-seconds
voice/numbers/point9seconds,1-c.wav,point 9-seconds
voice/numbers/22point6,22point6-a.wav,22-point 6
voice/numbers/22point6,22point6-b.wav,22-point 6
voice/numbers/22point6,22point6-c.wav,22-point 6
voice/numbers/point90,point90-a.wav,point 90
voice/numbers/point90,point90-b.wav,point 90
voice/numbers/point90,point90-c.wav,point 90
voice/numbers/8point3,8point3-a.wav,8-point 3
voice/numbers/8point3,8point3-b.wav,8-point 3
voice/numbers/8point3,8point3-c.wav,8-point 3
voice/numbers/point56,point56-a.wav,point 56
voice/numbers/point56,point56-b.wav,point 56
voice/numbers/point56,point56-c.wav,point 56
voice/numbers/50point1,50point1-a.wav,50-point 1
voice/numbers/50point1,50point1-b.wav,50-point 1
voice/numbers/50point1,50point1-c.wav,50-point 1
voice/numbers/22point2,22point2-a.wav,22-point 2
voice/numbers/22point2,22point2-b.wav,22-point 2
voice/numbers/22point2,22point2-c.wav,22-point 2
voice/numbers/9point4,9point4-a.wav,9-point 4
voice/numbers/9point4,9point4-b.wav,9-point 4
voice/numbers/9point4,9point4-c.wav,9-point 4
voice/numbers/1_19,1_19-a.wav,1 19
voice/numbers/1_19,1_19-b.wav,1 19
voice/numbers/1_19,1_19-c.wav,1 19
voice/numbers/point63,point63-a.wav,point 63
voice/numbers/point63,point63-b.wav,point 63
voice/numbers/point63,point63-c.wav,point 63
voice/numbers/2point6,2point6-a.wav,2-point 6
voice/numbers/2point6,2point6-b.wav,2-point 6
voice/numbers/2point6,2point6-c.wav,2-point 6
voice/numbers/26point7,26point7-a.wav,26-point 7
voice/numbers/26point7,26point7-b.wav,26-point 7
voice/numbers/26point7,26point7-c.wav,26-point 7
voice/numbers/hundred_and,1-a.wav,hundred and
voice/numbers/hundred_and,1-b.wav,hundred and
voice/numbers/hundred_and,1-c.wav,hundred and
voice/numbers/19point6,19point6-a.wav,19-point 6
voice/numbers/19point6,19point6-b.wav,19-point 6
voice/numbers/19point6,19point6-c.wav,19-point 6
voice/numbers/10point3,10point3-a.wav,10-point 3
voice/numbers/10point3,10point3-b.wav,10-point 3
voice/numbers/10point3,10point3-c.wav,10-point 3
voice/numbers/57point7,57point7-a.wav,57-point 7
voice/numbers/57point7,57point7-b.wav,57-point 7
voice/numbers/57point7,57point7-c.wav,57-point 7
voice/numbers/27point6,27point6-a.wav,27-point 6
